Country Name,Country Code,Series Name,Series Code,2006 [YR2006],2007 [YR2007],2008 [YR2008],2009 [YR2009],2010 [YR2010],2011 [YR2011],2012 [YR2012],2013 [YR2013],2014 [YR2014],2015 [YR2015],2016 [YR2016],2017 [YR2017],2018 [YR2018],2019 [YR2019],2020 [YR2020],2021 [YR2021],2022 [YR2022],2023 [YR2023],2024 [YR2024],2025 [YR2025]
Uzbekistan,UZB,"Primary education, teachers (% female)",SE.PRM.TCHR.FE.ZS,85.6488723754883,84.9303970336914,84.9275817871094,89.1512222290039,90.4994502622519,86.8243974816538,85.9764219551405,86.3704194992539,86.8157519600855,90.1398906908942,90.7650189289554,90.5794537993491,91.6887342714229,91.2980182606135,91.6383847326742,92.0048618532145,91.737875047077,92.3526112632378,92.8526113780908,93.2129156744589
Uzbekistan,UZB,"Primary income payments (BoP, current US$)",BM.GSR.FCTY.CD,274473635.282282,396135374.25923,311755574.59738,352800217.121839,275140350.432776,362354146.643674,561933020.054231,534525055.213494,510612620.036784,598566566.116981,1357727818.9804,1384645148.84463,1697615209.80566,2221036195.92044,1778830529.09574,2196671132.21006,3307301065.32654,4323686943.64252,4518795288.65979,..
Uzbekistan,UZB,"Primary income receipts (BoP, current US$)",BX.GSR.FCTY.CD,681686107.820601,745261612.295636,720965715.812763,877241830.164258,1125850761.2482,1491541149.35098,1351840971.39135,1752936514.18819,1623836419.24983,2025214696.46394,2210414205.4335,2597539363.5465,3205168279.40567,2957254347.54307,1938906678.60519,2554032264.1158,4321403221.37245,5317642947.94594,5667402982.75865,..
Uzbekistan,UZB,Primary school age children out-of-school (%),SE.LPV.PRIM.SD,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,3.1551284790039,..,..,..,..
Uzbekistan,UZB,Primary school starting age (years),SE.PRM.AGES,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,..
Uzbekistan,UZB,"Probability of dying among adolescents ages 10-14 years (per 1,000)",SH.DYN.1014,1.8,1.8,1.8,1.8,1.8,1.9,1.9,1.9,1.9,1.9,1.8,1.8,1.7,1.8,1.8,2,2.2,2.5,..,..
Uzbekistan,UZB,"Probability of dying among adolescents ages 15-19 years (per 1,000)",SH.DYN.1519,2.8,2.8,2.8,2.8,2.9,2.9,3,3.1,3.3,3.4,3.5,3.5,3.4,3.4,3.4,3.5,3.8,4,..,..
Uzbekistan,UZB,"Probability of dying among children ages 5-9 years (per 1,000)",SH.DYN.0509,1.9,1.9,1.9,1.9,1.9,1.9,1.9,1.9,1.9,1.9,1.8,1.8,1.8,1.8,1.8,2,2.2,2.5,..,..
Uzbekistan,UZB,"Probability of dying among youth ages 20-24 years (per 1,000)",SH.DYN.2024,4.7,4.6,4.5,4.4,4.3,4.2,4.2,4.2,4.2,4.2,4.2,4.1,4,3.8,3.7,3.8,3.9,4.1,..,..
Uzbekistan,UZB,Progression to secondary school (%),SE.SEC.PROG.ZS,99.80826,99.93766,99.48352,99.40207,99.03309,99.42512,99.29054,99.50942,99.45412,99.49726,99.42321,99.70878,..,..,..,..,..,..,..,..
Uzbekistan,UZB,"Progression to secondary school, female (%)",SE.SEC.PROG.FE.ZS,99.71149,100,98.9429,98.76971,98.01484,98.8142,98.54042,98.98625,98.87471,98.96368,98.81284,99.39881,..,..,..,..,..,..,..,..
Uzbekistan,UZB,"Progression to secondary school, male (%)",SE.SEC.PROG.MA.ZS,99.90012,99.87867,100,100,100,100,100,100,100,100,100,100,..,..,..,..,..,..,..,..
Uzbekistan,UZB,Proportion of population facing financial hardship due to out-of-pocket health expenditure (%),SH_UHC_FH40,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Uzbekistan,UZB,"Proportion of population facing impoverishing out-of-pocket health expenditure, based on the societal poverty line (%)",SH_UHC_FH40_IMPOV,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Uzbekistan,UZB,Proportion of population facing large (but non-impoverishing) out-of-pocket health expenditure (%),SH_UHC_FH40_LARGE,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Uzbekistan,UZB,"Proportion of population further impoverished due to out-of-pocket health expenditure, based on the societal poverty line (%)",SH_UHC_FH40_FURTHER,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Uzbekistan,UZB,Proportion of population pushed into poverty (based on the societal poverty line) due to out-of-pocket health expenditure (%),SH_UHC_FH40_PUSHED,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Uzbekistan,UZB,"Public and publicly guaranteed debt service (% of exports of goods, services and primary income)",DT.TDS.DPPG.XP.ZS,9.78020901855042,6.33360582510059,4.63995414316834,3.60166121738201,3.28454863243668,2.30927058658909,2.57059712685543,2.31343789244594,2.68966644935662,2.72375634932016,3.53552604735194,3.18564947140912,3.1697819727157,3.7634823925317,5.86683989916495,7.73742832969914,7.1418461014944,10.5656908393565,13.8701207009419,..
Uzbekistan,UZB,Public and publicly guaranteed debt service (% of GNI),DT.TDS.DPPG.GN.ZS,4.16721262615786,2.73788604811757,1.85504725757748,1.35513621298411,0.855790572255538,0.59280866172686,0.539493261543882,0.477187908277655,0.477525352159321,0.431169086816605,0.518611073780637,0.674258964943304,0.912987312566463,1.1054796678431,1.45125240648144,1.89170694127324,1.98220434324067,3.0959934153808,3.8039109220506,..
Uzbekistan,UZB,Pupils below minimum reading proficiency at end of primary (%). Low GAML threshold,SE.LPV.PRIM.LD,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,30.1617736816406,..,..,..,..
Uzbekistan,UZB,"Pupil-teacher ratio, lower secondary",SE.SEC.ENRL.LO.TC.ZS,..,..,..,..,..,..,10.58343,9.33363,8.9533,8.90712,8.78566,8.76802,8.49857,..,..,..,..,..,..,..
Uzbekistan,UZB,"Pupil-teacher ratio, preprimary",SE.PRE.ENRL.TC.ZS,9.27489,9.2711,9.17491,8.91879,8.69691,9.2596,9.6539,9.9033,9.97808,10.76957,10.86654,11.57645,11.58494,..,..,..,..,..,..,..
Uzbekistan,UZB,"Pupil-teacher ratio, primary",SE.PRM.ENRL.TC.ZS,19.38332,18.24208,17.60546,17.11574,17.76213,15.6244,14.97123,15.64401,18.12079,19.03192,20.42443,21.15014,21.50664,..,..,..,..,..,..,..
Uzbekistan,UZB,"Pupil-teacher ratio, secondary",SE.SEC.ENRL.TC.ZS,13.03556,13.06257,12.57795,12.27106,13.00627,13.27681,12.84043,11.68829,10.90033,10.69989,10.43487,10.32977,..,..,..,..,..,..,..,..
Uzbekistan,UZB,"Pupil-teacher ratio, tertiary",SE.TER.ENRL.TC.ZS,12.17326,12.35549,12.45304,12.61564,12.53013,12.05147,11.4286,11.40112,11.23999,10.71371,10.66598,11.74621,11.93428,..,..,..,..,..,..,..
Uzbekistan,UZB,"Pupil-teacher ratio, upper secondary",SE.SEC.ENRL.UP.TC.ZS,..,..,..,..,..,..,18.95601,18.66309,16.22699,15.51738,14.94762,14.69395,..,..,..,..,..,..,..,..
Uzbekistan,UZB,"Repeaters, primary, female (% of female enrollment)",SE.PRM.REPT.FE.ZS,0.00876,0.00571,0.00447,0.00279,0.00534,0.0018,0.00317,0.00323,0.00386,0.00281,0.00183,0.00173,0.00133,..,..,..,..,..,..,..
Uzbekistan,UZB,"Repeaters, primary, male (% of male enrollment)",SE.PRM.REPT.MA.ZS,0.01676,0.01113,0.00723,0.00507,0.00856,0.00666,0.00664,0.00548,0.00457,0.00291,0.00231,0.00235,0.00117,..,..,..,..,..,..,..
Uzbekistan,UZB,"Repeaters, primary, total (% of total enrollment)",SE.PRM.REPT.ZS,0.01287,0.0085,0.00589,0.00396,0.007,0.00431,0.00496,0.00439,0.00423,0.00286,0.00208,0.00205,0.00125,..,..,..,..,..,..,..
Uzbekistan,UZB,"Reserves and related items (BoP, current US$)",BN.RES.INCL.CD,714200238.758821,1617728025.39711,3780444536.62349,2405036643.99946,1255363952.94107,2524518628.35706,-66303910.8293135,745727019.767669,-367590496.447877,217776975.939345,552413575.594085,-255997236.16711,-1563677963.1559,1406589604.88997,1395599041.07501,-468888319.334275,-1321692718.60104,-2692013535.77467,-612558275.135804,..
Uzbekistan,UZB,Risk of catastrophic expenditure for surgical care (% of people at risk),SH.SGR.CRSK.ZS,..,82.8,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Uzbekistan,UZB,Risk of impoverishing expenditure for surgical care (% of people at risk),SH.SGR.IRSK.ZS,..,91.9,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
