Country Name,Country Code,Series Name,Series Code,2006 [YR2006],2007 [YR2007],2008 [YR2008],2009 [YR2009],2010 [YR2010],2011 [YR2011],2012 [YR2012],2013 [YR2013],2014 [YR2014],2015 [YR2015],2016 [YR2016],2017 [YR2017],2018 [YR2018],2019 [YR2019],2020 [YR2020],2021 [YR2021],2022 [YR2022],2023 [YR2023],2024 [YR2024],2025 [YR2025]
Uzbekistan,UZB,Adjusted savings: consumption of fixed capital (% of GNI),NY.ADJ.DKAP.GN.ZS,8.80432919938654,7.94136545526978,8.30025451960047,8.75326263453044,9.71784201343744,9.41257873934953,9.48109278837312,9.77389502806087,10.2635877213799,10.4418914488864,11.1969645966733,11.1253299024518,11.1795079301363,12.8617077231561,13.6342184320492,14.1213285058272,..,..,..,..
Uzbekistan,UZB,Adjusted savings: consumption of fixed capital (current US$),NY.ADJ.DKAP.CD,1518027812.42226,1845763442.36652,2595610503.37596,3027422993.48639,4919213416.49974,5771139407.74544,6476573497.10947,7271987176.70085,8412065255.02532,9149489493.4348,9740348673.22602,7041690507.57847,6052662606.52175,7799920802.72607,8139996773.54423,9805130021.16117,..,..,..,..
Uzbekistan,UZB,Adjusted savings: education expenditure (% of GNI),NY.ADJ.AEDU.GN.ZS,7.91914446223307,7.73719199501222,7.55523952779136,7.3732870605705,7.19133459334964,7.00938212612878,6.82742965890792,6.64547719168707,6.46352472446621,6.28157225724535,6.09961979002449,5.91766732280359,5.73571485558276,5.33715179448677,4.93858873339081,4.93858873339081,..,..,..,..
Uzbekistan,UZB,Adjusted savings: education expenditure (current US$),NY.ADJ.AEDU.CD,1365405730.75086,1798308642.43727,2362633462.32911,2550141554.84028,3640284495.79939,4297666190.34348,4663845293.91888,4944377321.65762,5297522974.97478,5504096614.22476,5306118726.73065,3745541227.03452,3105355534.87764,3236690041.88106,2948470904.73238,3429104041.58905,..,..,..,..
Uzbekistan,UZB,Adjusted savings: energy depletion (% of GNI),NY.ADJ.DNGY.GN.ZS,14.5572373519477,12.0133811350554,16.2753338268482,9.1378461343451,6.00105803419677,7.71333296314229,7.53015271315858,7.28856912993282,4.88837665581086,2.91556133429393,1.75021563421201,3.32217396691367,6.75288149255514,4.16917666591547,1.65179797036212,8.43809016319972,..,..,..,..
Uzbekistan,UZB,Adjusted savings: energy depletion (current US$),NY.ADJ.DNGY.CD,2509934677.79788,2792197367.4674,5089533980.81468,3160435902.94273,3037761383.05136,4729279941.3786,5143878303.88467,5422851493.41171,4006527204.33851,2554699780.79805,1522529644.83083,2102744016.80301,3656056559.16942,2528377141.4092,986168016.619761,5858979284.15965,..,..,..,..
Uzbekistan,UZB,Adjusted savings: gross savings (% of GNI),NY.ADJ.ICTR.GN.ZS,37.6237123848804,38.2253199192653,45.873563344738,34.8833313564154,31.1787919809898,33.0283822571247,32.2990085992286,29.0036488452485,29.888759393549,25.3737197572738,24.1399990096456,31.5385924944595,34.6156823591919,34.4195348066502,33.7105447763566,33.5498235279788,..,..,..,..
Uzbekistan,UZB,Adjusted savings: mineral depletion (% of GNI),NY.ADJ.DMIN.GN.ZS,2.5367205687755,2.66151155312162,3.231641452496,3.35837948896056,3.44503583237668,4.50245832428203,3.89026436886295,2.91408030171342,2.27772036068934,1.84349107495427,2.22467506552409,2.5326902520244,4.13081959797778,2.88914497706222,4.67514795191437,5.54292931246213,..,..,..,..
Uzbekistan,UZB,Adjusted savings: mineral depletion (current US$),NY.ADJ.DMIN.CD,437377145.781094,618598999.61261,1010581359.57589,1161536641.84871,1743891952.91673,2760594666.62068,2657455598.26447,2168138139.92239,1866825989.79555,1615320586.70594,1935266530.11608,1603046477.06549,2236454186.64349,1752108078.78235,2791189640.54217,3848727305.25103,..,..,..,..
Uzbekistan,UZB,Adjusted savings: natural resources depletion (% of GNI),NY.ADJ.DRES.GN.ZS,17.0939579207232,14.674892688177,19.5069752793442,12.4962256233057,9.44609386657345,12.2157912874243,11.4204170820215,10.2026494316462,7.1660970165002,4.7590524092482,3.9748906997361,5.85486421893807,10.8837010905329,7.05832164297769,6.32694592227649,13.9810194756618,..,..,..,..
Uzbekistan,UZB,Adjusted savings: net forest depletion (% of GNI),NY.ADJ.DFOR.GN.ZS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,..,..,..,..
Uzbekistan,UZB,Adjusted savings: net forest depletion (current US$),NY.ADJ.DFOR.CD,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,..,..,..,..
Uzbekistan,UZB,Adjusted savings: net national savings (% of GNI),NY.ADJ.NNAT.GN.ZS,28.8193831854938,30.2839544639956,37.5733088251377,26.1300687218851,21.4609499675522,23.6158035177752,22.8179158108555,19.2297538171877,19.625171672169,14.9318283083875,12.9430344129723,20.4132625920077,23.4361744290555,21.5578270834939,20.0763263443074,19.4284950221516,..,..,..,..
Uzbekistan,UZB,Adjusted savings: net national savings (current US$),NY.ADJ.NNAT.CD,4968990166.27892,7038715993.46217,11749721023.9536,9037404014.12711,10863625161.351,14479570168.9317,15587012182.93,14307348581.9345,16084845692.259,13083702976.0479,11259271830.6326,12920414826.6352,12688506282.4887,13073640573.2017,11986109250.1744,13490155669.7778,..,..,..,..
Uzbekistan,UZB,Adjusted savings: particulate emission damage (% of GNI),NY.ADJ.DPEM.GN.ZS,0.753197714533684,0.678052363021433,0.626139586401505,0.612341137085574,0.597078444771353,0.590013796344235,0.591353208066819,0.581986937808135,0.582005347882159,0.576841613278885,0.582779616851518,0.565103884009819,0.544284053712319,0.54008956588774,0.546303706868585,0.507033513307251,..,..,..,..
Uzbekistan,UZB,Adjusted savings: particulate emission damage (current US$),NY.ADJ.DPEM.CD,129865098.523881,157595601.250752,195802970.042111,211785675.315786,302243676.338909,361755472.701737,403955809.766251,433010743.06584,477013213.903742,505445426.808571,506965670.809514,357678081.52374,294679136.131752,327534720.19261,326158073.046008,352058201.961115,..,..,..,..
Uzbekistan,UZB,Adolescents out of school (% of lower secondary school age),SE.SEC.UNER.LO.ZS,..,3.7929699420929,4.47033023834229,4.87825012207031,4.6139497756958,7.55476999282837,6.97850829002864,6.46305546419203,5.11925010510426,5.91763177706437,5.51575646231438,4.9710872117904,4.03290977753873,1.50767812756223,3.70749859009429,2.97966498624682,2.96583947277719,2.87161615706702,3.00158568293816,2.51166838560487
Uzbekistan,UZB,"Adolescents out of school, female (% of female lower secondary school age)",SE.SEC.UNER.LO.FE.ZS,..,4.34896993637085,4.64081001281738,4.94906997680664,4.71403980255127,7.79578018188477,7.20250913317712,6.70000199459618,5.59380642966437,6.13425536853395,5.63393819777417,5.14112774361793,4.22438673571615,2.23734238411302,3.95052042697551,3.25462990924496,3.17632428279031,3.05578371090772,3.0551559002114,2.5558314259482
Uzbekistan,UZB,"Adolescents out of school, male (% of male lower secondary school age)",SE.SEC.UNER.LO.MA.ZS,..,3.25837993621826,4.30730009078979,4.81066989898682,4.51857995986938,7.32465982437134,6.76495470988462,6.23693180819848,4.66695938364313,5.71168771876427,5.40358069332976,4.80998860802132,3.85171745899429,0.817203123570363,3.47735185439838,2.71988330520686,2.7673400599016,2.69845167174038,2.95139427495938,2.47044494926695
Uzbekistan,UZB,Agricultural irrigated land (% of total agricultural land),AG.LND.IRIG.AG.ZS,..,..,..,..,..,..,..,..,..,14.3529826209488,14.3417483177208,14.6327134867545,14.6322731315854,14.5926676658071,14.5312956293196,14.5247678139086,14.4766968062401,14.5825189586428,..,..
Uzbekistan,UZB,Agricultural land (% of land area),AG.LND.AGRI.ZS,60.3923368131238,59.9586223347646,59.5457913098927,59.1336063035475,58.7255558716379,58.3214206223369,57.907296925195,57.5048934231933,58.6109332727536,57.984566500227,57.9805306962693,57.9525543137807,57.9234067278426,58.0070592775022,58.2832179734483,58.3012029873846,58.4792534698583,58.0551458073301,..,..
Uzbekistan,UZB,Agricultural land (sq. km),AG.LND.AGRI.K2,263220,261410,259600,257790,255980,254170,252360,250600,255420,255480,255457,255332,255203,255553,256825,256906,257690,255820,..,..
Uzbekistan,UZB,"Agriculture, forestry, and fishing, value added (% of GDP)",NV.AGR.TOTL.ZS,25.0794086599227,23.235899255055,19.6896057973097,18.6326849699042,26.9220273127255,29.698578103928,28.9635566978791,27.8106018166029,28.6963289476955,29.2207185669537,29.2766543055556,25.4562457149834,23.9262624393086,21.8419117411197,22.5277110093492,22.1547283093166,20.9737716891415,20.1676495950561,18.325982693232,..
Uzbekistan,UZB,"Agriculture, forestry, and fishing, value added (annual % growth)",NV.AGR.TOTL.KD.ZG,7.11002541879931,6.45559535162438,4.71686924540418,5.82289455944291,5.66379656718519,6.07861252746244,6.9629716135269,6.43934849672473,5.98365660829157,6.10221456165183,6.16806762735594,1.15174150794894,0.266123235515863,3.07568406210122,2.85404151221029,3.95453689412719,3.60759547749443,4.05658687672631,3.11419992312565,..
Uzbekistan,UZB,"Agriculture, forestry, and fishing, value added (constant 2015 US$)",NV.AGR.TOTL.KD,14878580588.4587,15839081545.3149,16586190311.4804,17551986684.7464,18546095504.0699,19673440788.7354,21043296886.2591,22398348107.9657,23738588344.6761,25187167939.3756,26740729491.292,27048713572.3715,27120696484.0957,27954843423.3879,28752686259.3648,29889721845.544,30968022099.0795,32224266819.5325,33227794912.0542,..
Uzbekistan,UZB,"Agriculture, forestry, and fishing, value added (constant LCU)",NV.AGR.TOTL.KN,17048857883000,18149463160000,19005549606000,20112222720000,21251338100000,22543124600000,24112795966700,25665502931300,27201238493500,28861116429800,30641289609200,30994198060200,31076680822900,32032501342000,32946722227700,34249612513600,35485199985700,36924687951500,38074596555300,..
Uzbekistan,UZB,"Agriculture, forestry, and fishing, value added (current LCU)",NV.AGR.TOTL.CN,5298000000000,6550200000000,7673000000000,9200000000000,21251338100000,30658608400000,36954670200000,42636805000000,53613206600000,64680325200000,74778975500000,90739765600000,113327410400000,129885023900000,150493659800000,181787657200000,208809227000000,242916385800000,266564955200000,..
Uzbekistan,UZB,"Agriculture, forestry, and fishing, value added (current US$)",NV.AGR.TOTL.CD,4346470646.14577,5184253015.48105,5818168031.54383,6277206915.84449,13397928993.43,17872280379.7233,19555425719.9403,20351808953.7548,23199657850.9142,25187167939.3756,25218408991.0756,17743823535.5523,14043734857.8896,14698217412.1535,14968146818.6114,17134480167.9348,18896513939.4706,20700454544.6713,21068519783.9146,..
Uzbekistan,UZB,"Agriculture, forestry, and fishing, value added per worker (constant 2015 US$)",NV.AGR.EMPL.KD,4995.91124077149,5352.12193941509,5697.33746667783,6070.32437417846,6507.4451795496,6642.0896354803,7058.46989399942,7220.59353007584,7427.69516139066,7759.19922627585,8146.75911651964,8263.11938634013,8277.40678666853,8517.51303974492,8523.56780526549,8733.70936960455,8720.38549399549,9068.45434871172,9378.78650589408,..
Uzbekistan,UZB,Alternative and nuclear energy (% of total energy use),EG.USE.COMM.CL.ZS,0.89,0.91,0.85,1.34,1.56,1.06,1.41,1.22,1.39,1.64,1.56,1.71,1.23,1.31,0.95,0.86,1.23,..,..,..
Uzbekistan,UZB,"Annual freshwater withdrawals, agriculture (% of total freshwater withdrawal)",ER.H2O.FWAG.ZS,90.160966,90.32466353,90.49116273,90.66053615,90.83285884,91.00820853,91.18666568,91.36831363,91.55323873,92.08139872,91.66055718,92.29202037,92.2766979,92.26137543,92.00779727,90.84668192,92.13483146,..,..,..
Uzbekistan,UZB,"Annual freshwater withdrawals, domestic (% of total freshwater withdrawal)",ER.H2O.FWDM.ZS,7.029882252,6.733388487,6.431820263,6.125046184,5.812930276,5.495331788,5.17210498,4.843098903,4.508157158,4.365568775,4.464809384,4.091680815,4.205499841,4.32970209,4.483430799,5.034324943,5.168539326,..,..,..
Uzbekistan,UZB,"Annual freshwater withdrawals, industry (% of total freshwater withdrawal)",ER.H2O.FWIN.ZS,2.809151752,2.941947981,3.077017003,3.214417669,3.354210881,3.496459678,3.641229336,3.788587465,3.938604112,3.553032502,3.874633431,3.616298812,3.517133846,3.408922484,3.50877193,4.118993135,2.696629214,..,..,..
