Country Name,Country Code,Series Name,Series Code,Year,Value
Uzbekistan,UZB,"Net financial flows, RDB nonconcessional (NFL, current US$)",DT.NFL.RDBN.CD,2007,17522000.0
Uzbekistan,UZB,"Net financial flows, RDB nonconcessional (NFL, current US$)",DT.NFL.RDBN.CD,2008,12160000.0
Uzbekistan,UZB,"Net financial flows, RDB nonconcessional (NFL, current US$)",DT.NFL.RDBN.CD,2009,78006000.0
Uzbekistan,UZB,"Net financial flows, RDB nonconcessional (NFL, current US$)",DT.NFL.RDBN.CD,2010,55004000.0
Uzbekistan,UZB,"Net financial flows, RDB nonconcessional (NFL, current US$)",DT.NFL.RDBN.CD,2011,5323000.0
Uzbekistan,UZB,"Net financial flows, RDB nonconcessional (NFL, current US$)",DT.NFL.RDBN.CD,2012,188108000.0
Uzbekistan,UZB,"Net financial flows, RDB nonconcessional (NFL, current US$)",DT.NFL.RDBN.CD,2013,189703095.9
Uzbekistan,UZB,"Net financial flows, RDB nonconcessional (NFL, current US$)",DT.NFL.RDBN.CD,2014,264175000.0
Uzbekistan,UZB,"Net financial flows, RDB nonconcessional (NFL, current US$)",DT.NFL.RDBN.CD,2015,334483000.0
Uzbekistan,UZB,"Net financial flows, RDB nonconcessional (NFL, current US$)",DT.NFL.RDBN.CD,2016,80149000.0
Uzbekistan,UZB,"Net financial flows, RDB nonconcessional (NFL, current US$)",DT.NFL.RDBN.CD,2017,194560000.0
Uzbekistan,UZB,"Net financial flows, RDB nonconcessional (NFL, current US$)",DT.NFL.RDBN.CD,2018,506537000.0
Uzbekistan,UZB,"Net financial flows, RDB nonconcessional (NFL, current US$)",DT.NFL.RDBN.CD,2019,620461000.0
Uzbekistan,UZB,"Net financial flows, RDB nonconcessional (NFL, current US$)",DT.NFL.RDBN.CD,2020,958277000.0
Uzbekistan,UZB,"Net financial flows, RDB nonconcessional (NFL, current US$)",DT.NFL.RDBN.CD,2021,277544878.7
Uzbekistan,UZB,"Net financial flows, RDB nonconcessional (NFL, current US$)",DT.NFL.RDBN.CD,2022,720815851.2
Uzbekistan,UZB,"Net financial flows, RDB nonconcessional (NFL, current US$)",DT.NFL.RDBN.CD,2023,384987144.4
Uzbekistan,UZB,"Net financial flows, RDB nonconcessional (NFL, current US$)",DT.NFL.RDBN.CD,2024,736235835.9
Uzbekistan,UZB,"Net financial flows, RDB nonconcessional (NFL, current US$)",DT.NFL.RDBN.CD,2025,736235835.9
Uzbekistan,UZB,"Net official flows from UN agencies, UNAIDS (current US$)",DT.NFL.UNAI.CD,2006,180000.007152557
Uzbekistan,UZB,"Net official flows from UN agencies, UNAIDS (current US$)",DT.NFL.UNAI.CD,2007,379999.995231628
Uzbekistan,UZB,"Net official flows from UN agencies, UNAIDS (current US$)",DT.NFL.UNAI.CD,2008,259999.990463257
Uzbekistan,UZB,"Net official flows from UN agencies, UNAIDS (current US$)",DT.NFL.UNAI.CD,2009,270000.010728836
Uzbekistan,UZB,"Net official flows from UN agencies, UNAIDS (current US$)",DT.NFL.UNAI.CD,2010,379999.995231628
Uzbekistan,UZB,"Net official flows from UN agencies, UNAIDS (current US$)",DT.NFL.UNAI.CD,2011,529999.971389771
Uzbekistan,UZB,"Net official flows from UN agencies, UNAIDS (current US$)",DT.NFL.UNAI.CD,2012,471902.012825012
Uzbekistan,UZB,"Net official flows from UN agencies, UNAIDS (current US$)",DT.NFL.UNAI.CD,2013,505572.974681854
Uzbekistan,UZB,"Net official flows from UN agencies, UNAIDS (current US$)",DT.NFL.UNAI.CD,2014,464996.993541718
Uzbekistan,UZB,"Net official flows from UN agencies, UNAIDS (current US$)",DT.NFL.UNAI.CD,2015,369289.994239807
Uzbekistan,UZB,"Net official flows from UN agencies, UNAIDS (current US$)",DT.NFL.UNAI.CD,2016,162861.004471779
Uzbekistan,UZB,"Net official flows from UN agencies, UNAIDS (current US$)",DT.NFL.UNAI.CD,2017,57199.9996900558
Uzbekistan,UZB,"Net official flows from UN agencies, UNAIDS (current US$)",DT.NFL.UNAI.CD,2018,57199.9996900558
Uzbekistan,UZB,"Net official flows from UN agencies, UNAIDS (current US$)",DT.NFL.UNAI.CD,2019,57199.9996900558
Uzbekistan,UZB,"Net official flows from UN agencies, UNAIDS (current US$)",DT.NFL.UNAI.CD,2020,57199.9996900558
Uzbekistan,UZB,"Net official flows from UN agencies, UNAIDS (current US$)",DT.NFL.UNAI.CD,2021,
Uzbekistan,UZB,"Net official flows from UN agencies, UNAIDS (current US$)",DT.NFL.UNAI.CD,2022,12715.9999683499
Uzbekistan,UZB,"Net official flows from UN agencies, UNAIDS (current US$)",DT.NFL.UNAI.CD,2023,131531.998515129
Uzbekistan,UZB,"Net official flows from UN agencies, UNAIDS (current US$)",DT.NFL.UNAI.CD,2024,131531.998515129
Uzbekistan,UZB,"Net official flows from UN agencies, UNAIDS (current US$)",DT.NFL.UNAI.CD,2025,131531.998515129
Uzbekistan,UZB,"Net official flows from UN agencies, UNICEF (current US$)",DT.NFL.UNCF.CD,2006,2509999.99046326
Uzbekistan,UZB,"Net official flows from UN agencies, UNICEF (current US$)",DT.NFL.UNCF.CD,2007,2769999.98092651
Uzbekistan,UZB,"Net official flows from UN agencies, UNICEF (current US$)",DT.NFL.UNCF.CD,2008,2970000.02861023
Uzbekistan,UZB,"Net official flows from UN agencies, UNICEF (current US$)",DT.NFL.UNCF.CD,2009,3460000.03814697
Uzbekistan,UZB,"Net official flows from UN agencies, UNICEF (current US$)",DT.NFL.UNCF.CD,2010,3759999.99046326
Uzbekistan,UZB,"Net official flows from UN agencies, UNICEF (current US$)",DT.NFL.UNCF.CD,2011,4019999.98092651
Uzbekistan,UZB,"Net official flows from UN agencies, UNICEF (current US$)",DT.NFL.UNCF.CD,2012,3200891.97158813
Uzbekistan,UZB,"Net official flows from UN agencies, UNICEF (current US$)",DT.NFL.UNCF.CD,2013,3182111.02485657
Uzbekistan,UZB,"Net official flows from UN agencies, UNICEF (current US$)",DT.NFL.UNCF.CD,2014,3879764.08004761
Uzbekistan,UZB,"Net official flows from UN agencies, UNICEF (current US$)",DT.NFL.UNCF.CD,2015,4861313.81988525
Uzbekistan,UZB,"Net official flows from UN agencies, UNICEF (current US$)",DT.NFL.UNCF.CD,2016,3547072.88742065
Uzbekistan,UZB,"Net official flows from UN agencies, UNICEF (current US$)",DT.NFL.UNCF.CD,2017,4289000.03433228
Uzbekistan,UZB,"Net official flows from UN agencies, UNICEF (current US$)",DT.NFL.UNCF.CD,2018,3260745.04852295
Uzbekistan,UZB,"Net official flows from UN agencies, UNICEF (current US$)",DT.NFL.UNCF.CD,2019,3934999.94277954
Uzbekistan,UZB,"Net official flows from UN agencies, UNICEF (current US$)",DT.NFL.UNCF.CD,2020,3385999.91798401
Uzbekistan,UZB,"Net official flows from UN agencies, UNICEF (current US$)",DT.NFL.UNCF.CD,2021,3667000.05531311
Uzbekistan,UZB,"Net official flows from UN agencies, UNICEF (current US$)",DT.NFL.UNCF.CD,2022,3000999.92752075
Uzbekistan,UZB,"Net official flows from UN agencies, UNICEF (current US$)",DT.NFL.UNCF.CD,2023,2753999.94850159
Uzbekistan,UZB,"Net official flows from UN agencies, UNICEF (current US$)",DT.NFL.UNCF.CD,2024,2753999.94850159
Uzbekistan,UZB,"Net official flows from UN agencies, UNICEF (current US$)",DT.NFL.UNCF.CD,2025,2753999.94850159
Uzbekistan,UZB,"Net official flows from UN agencies, UNDP (current US$)",DT.NFL.UNDP.CD,2006,3859999.89509583
Uzbekistan,UZB,"Net official flows from UN agencies, UNDP (current US$)",DT.NFL.UNDP.CD,2007,3980000.01907349
Uzbekistan,UZB,"Net official flows from UN agencies, UNDP (current US$)",DT.NFL.UNDP.CD,2008,4349999.90463257
Uzbekistan,UZB,"Net official flows from UN agencies, UNDP (current US$)",DT.NFL.UNDP.CD,2009,6570000.17166138
Uzbekistan,UZB,"Net official flows from UN agencies, UNDP (current US$)",DT.NFL.UNDP.CD,2010,6889999.8664856
Uzbekistan,UZB,"Net official flows from UN agencies, UNDP (current US$)",DT.NFL.UNDP.CD,2011,5739999.77111816
Uzbekistan,UZB,"Net official flows from UN agencies, UNDP (current US$)",DT.NFL.UNDP.CD,2012,5312389.85061646
Uzbekistan,UZB,"Net official flows from UN agencies, UNDP (current US$)",DT.NFL.UNDP.CD,2013,5636972.90420532
Uzbekistan,UZB,"Net official flows from UN agencies, UNDP (current US$)",DT.NFL.UNDP.CD,2014,4171051.97906494
Uzbekistan,UZB,"Net official flows from UN agencies, UNDP (current US$)",DT.NFL.UNDP.CD,2015,3344575.88195801
Uzbekistan,UZB,"Net official flows from UN agencies, UNDP (current US$)",DT.NFL.UNDP.CD,2016,2119194.98443604
Uzbekistan,UZB,"Net official flows from UN agencies, UNDP (current US$)",DT.NFL.UNDP.CD,2017,2147969.96116638
Uzbekistan,UZB,"Net official flows from UN agencies, UNDP (current US$)",DT.NFL.UNDP.CD,2018,1047888.0405426
Uzbekistan,UZB,"Net official flows from UN agencies, UNDP (current US$)",DT.NFL.UNDP.CD,2019,1163800.00114441
Uzbekistan,UZB,"Net official flows from UN agencies, UNDP (current US$)",DT.NFL.UNDP.CD,2020,1035925.98438263
Uzbekistan,UZB,"Net official flows from UN agencies, UNDP (current US$)",DT.NFL.UNDP.CD,2021,1348966.95613861
Uzbekistan,UZB,"Net official flows from UN agencies, UNDP (current US$)",DT.NFL.UNDP.CD,2022,1243265.03276825
Uzbekistan,UZB,"Net official flows from UN agencies, UNDP (current US$)",DT.NFL.UNDP.CD,2023,1243265.03276825
Uzbekistan,UZB,"Net official flows from UN agencies, UNDP (current US$)",DT.NFL.UNDP.CD,2024,1243265.03276825
Uzbekistan,UZB,"Net official flows from UN agencies, UNDP (current US$)",DT.NFL.UNDP.CD,2025,1243265.03276825
Uzbekistan,UZB,"Net official flows from UN agencies, UNFPA (current US$)",DT.NFL.UNFP.CD,2006,959999.978542328
Uzbekistan,UZB,"Net official flows from UN agencies, UNFPA (current US$)",DT.NFL.UNFP.CD,2007,870000.004768372
Uzbekistan,UZB,"Net official flows from UN agencies, UNFPA (current US$)",DT.NFL.UNFP.CD,2008,1159999.9666214
Uzbekistan,UZB,"Net official flows from UN agencies, UNFPA (current US$)",DT.NFL.UNFP.CD,2009,959999.978542328
Uzbekistan,UZB,"Net official flows from UN agencies, UNFPA (current US$)",DT.NFL.UNFP.CD,2010,1090000.0333786
Uzbekistan,UZB,"Net official flows from UN agencies, UNFPA (current US$)",DT.NFL.UNFP.CD,2011,1059999.94277954
Uzbekistan,UZB,"Net official flows from UN agencies, UNFPA (current US$)",DT.NFL.UNFP.CD,2012,1162224.05433655
Uzbekistan,UZB,"Net official flows from UN agencies, UNFPA (current US$)",DT.NFL.UNFP.CD,2013,1365713.95397186
Uzbekistan,UZB,"Net official flows from UN agencies, UNFPA (current US$)",DT.NFL.UNFP.CD,2014,1235497.95150757
Uzbekistan,UZB,"Net official flows from UN agencies, UNFPA (current US$)",DT.NFL.UNFP.CD,2015,1049424.05223846
Uzbekistan,UZB,"Net official flows from UN agencies, UNFPA (current US$)",DT.NFL.UNFP.CD,2016,713177.978992462
Uzbekistan,UZB,"Net official flows from UN agencies, UNFPA (current US$)",DT.NFL.UNFP.CD,2017,655283.987522125
Uzbekistan,UZB,"Net official flows from UN agencies, UNFPA (current US$)",DT.NFL.UNFP.CD,2018,820729.970932007
Uzbekistan,UZB,"Net official flows from UN agencies, UNFPA (current US$)",DT.NFL.UNFP.CD,2019,1381613.96980286
Uzbekistan,UZB,"Net official flows from UN agencies, UNFPA (current US$)",DT.NFL.UNFP.CD,2020,1455520.03383636
Uzbekistan,UZB,"Net official flows from UN agencies, UNFPA (current US$)",DT.NFL.UNFP.CD,2021,1729542.01698303
Uzbekistan,UZB,"Net official flows from UN agencies, UNFPA (current US$)",DT.NFL.UNFP.CD,2022,1729542.01698303
Uzbekistan,UZB,"Net official flows from UN agencies, UNFPA (current US$)",DT.NFL.UNFP.CD,2023,1729542.01698303
Uzbekistan,UZB,"Net official flows from UN agencies, UNFPA (current US$)",DT.NFL.UNFP.CD,2024,1729542.01698303
Uzbekistan,UZB,"Net official flows from UN agencies, UNFPA (current US$)",DT.NFL.UNFP.CD,2025,
Uzbekistan,UZB,"Net official flows from UN agencies, WHO (current US$)",DT.NFL.WHOL.CD,2006,
Uzbekistan,UZB,"Net official flows from UN agencies, WHO (current US$)",DT.NFL.WHOL.CD,2007,
Uzbekistan,UZB,"Net official flows from UN agencies, WHO (current US$)",DT.NFL.WHOL.CD,2008,
Uzbekistan,UZB,"Net official flows from UN agencies, WHO (current US$)",DT.NFL.WHOL.CD,2009,
Uzbekistan,UZB,"Net official flows from UN agencies, WHO (current US$)",DT.NFL.WHOL.CD,2010,
Uzbekistan,UZB,"Net official flows from UN agencies, WHO (current US$)",DT.NFL.WHOL.CD,2011,589999.973773956
Uzbekistan,UZB,"Net official flows from UN agencies, WHO (current US$)",DT.NFL.WHOL.CD,2012,32062.0015263557
Uzbekistan,UZB,"Net official flows from UN agencies, WHO (current US$)",DT.NFL.WHOL.CD,2013,219655.007123947
Uzbekistan,UZB,"Net official flows from UN agencies, WHO (current US$)",DT.NFL.WHOL.CD,2014,460932.999849319
Uzbekistan,UZB,"Net official flows from UN agencies, WHO (current US$)",DT.NFL.WHOL.CD,2015,557884.991168976
Uzbekistan,UZB,"Net official flows from UN agencies, WHO (current US$)",DT.NFL.WHOL.CD,2016,782356.023788452
Uzbekistan,UZB,"Net official flows from UN agencies, WHO (current US$)",DT.NFL.WHOL.CD,2017,1071284.05570984
Uzbekistan,UZB,"Net official flows from UN agencies, WHO (current US$)",DT.NFL.WHOL.CD,2018,1121683.00151825
Uzbekistan,UZB,"Net official flows from UN agencies, WHO (current US$)",DT.NFL.WHOL.CD,2019,647962.987422943
Uzbekistan,UZB,"Net official flows from UN agencies, WHO (current US$)",DT.NFL.WHOL.CD,2020,871061.027050018
Uzbekistan,UZB,"Net official flows from UN agencies, WHO (current US$)",DT.NFL.WHOL.CD,2021,1267500.04291534
Uzbekistan,UZB,"Net official flows from UN agencies, WHO (current US$)",DT.NFL.WHOL.CD,2022,876854.002475739
Uzbekistan,UZB,"Net official flows from UN agencies, WHO (current US$)",DT.NFL.WHOL.CD,2023,1270977.02026367
Uzbekistan,UZB,"Net official flows from UN agencies, WHO (current US$)",DT.NFL.WHOL.CD,2024,1270977.02026367
Uzbekistan,UZB,"Net official flows from UN agencies, WHO (current US$)",DT.NFL.WHOL.CD,2025,1270977.02026367
Uzbekistan,UZB,Net official development assistance and official aid received (current US$),DT.ODA.ALLD.CD,2006,149610794.067383
Uzbekistan,UZB,Net official development assistance and official aid received (current US$),DT.ODA.ALLD.CD,2007,167675765.991211
Uzbekistan,UZB,Net official development assistance and official aid received (current US$),DT.ODA.ALLD.CD,2008,179442047.119141
Uzbekistan,UZB,Net official development assistance and official aid received (current US$),DT.ODA.ALLD.CD,2009,171206619.262695
Uzbekistan,UZB,Net official development assistance and official aid received (current US$),DT.ODA.ALLD.CD,2010,141869995.117188
Uzbekistan,UZB,Net official development assistance and official aid received (current US$),DT.ODA.ALLD.CD,2011,143781692.504883
Uzbekistan,UZB,Net official development assistance and official aid received (current US$),DT.ODA.ALLD.CD,2012,255909729.003906
Uzbekistan,UZB,Net official development assistance and official aid received (current US$),DT.ODA.ALLD.CD,2013,295161834.716797
Uzbekistan,UZB,Net official development assistance and official aid received (current US$),DT.ODA.ALLD.CD,2014,324665252.685547
Uzbekistan,UZB,Net official development assistance and official aid received (current US$),DT.ODA.ALLD.CD,2015,450995880.126953
Uzbekistan,UZB,Net official development assistance and official aid received (current US$),DT.ODA.ALLD.CD,2016,511049285.888672
Uzbekistan,UZB,Net official development assistance and official aid received (current US$),DT.ODA.ALLD.CD,2017,639136535.644531
Uzbekistan,UZB,Net official development assistance and official aid received (current US$),DT.ODA.ALLD.CD,2018,1058084716.79688
Uzbekistan,UZB,Net official development assistance and official aid received (current US$),DT.ODA.ALLD.CD,2019,1154019775.39063
Uzbekistan,UZB,Net official development assistance and official aid received (current US$),DT.ODA.ALLD.CD,2020,1463485107.42188
Uzbekistan,UZB,Net official development assistance and official aid received (current US$),DT.ODA.ALLD.CD,2021,1163037231.44531
Uzbekistan,UZB,Net official development assistance and official aid received (current US$),DT.ODA.ALLD.CD,2022,1584610839.84375
Uzbekistan,UZB,Net official development assistance and official aid received (current US$),DT.ODA.ALLD.CD,2023,1200078857.42188
Uzbekistan,UZB,Net official development assistance and official aid received (current US$),DT.ODA.ALLD.CD,2024,1200078857.42188
Uzbekistan,UZB,Net official development assistance and official aid received (current US$),DT.ODA.ALLD.CD,2025,1200078857.42188
Uzbekistan,UZB,Net official development assistance and official aid received (constant 2023 US$),DT.ODA.ALLD.KD,2006,185862823.486328
Uzbekistan,UZB,Net official development assistance and official aid received (constant 2023 US$),DT.ODA.ALLD.KD,2007,176938568.115234
Uzbekistan,UZB,Net official development assistance and official aid received (constant 2023 US$),DT.ODA.ALLD.KD,2008,179427536.010742
Uzbekistan,UZB,Net official development assistance and official aid received (constant 2023 US$),DT.ODA.ALLD.KD,2009,179745376.586914
Uzbekistan,UZB,Net official development assistance and official aid received (constant 2023 US$),DT.ODA.ALLD.KD,2010,150199356.079102
Uzbekistan,UZB,Net official development assistance and official aid received (constant 2023 US$),DT.ODA.ALLD.KD,2011,148376861.572266
Uzbekistan,UZB,Net official development assistance and official aid received (constant 2023 US$),DT.ODA.ALLD.KD,2012,274867370.605469
Uzbekistan,UZB,Net official development assistance and official aid received (constant 2023 US$),DT.ODA.ALLD.KD,2013,302476287.841797
Uzbekistan,UZB,Net official development assistance and official aid received (constant 2023 US$),DT.ODA.ALLD.KD,2014,331734313.964844
Uzbekistan,UZB,Net official development assistance and official aid received (constant 2023 US$),DT.ODA.ALLD.KD,2015,486958404.541016
Uzbekistan,UZB,Net official development assistance and official aid received (constant 2023 US$),DT.ODA.ALLD.KD,2016,532570068.359375
Uzbekistan,UZB,Net official development assistance and official aid received (constant 2023 US$),DT.ODA.ALLD.KD,2017,645872802.734375
Uzbekistan,UZB,Net official development assistance and official aid received (constant 2023 US$),DT.ODA.ALLD.KD,2018,1102805175.78125
Uzbekistan,UZB,Net official development assistance and official aid received (constant 2023 US$),DT.ODA.ALLD.KD,2019,1158464599.60938
Uzbekistan,UZB,Net official development assistance and official aid received (constant 2023 US$),DT.ODA.ALLD.KD,2020,1489983276.36719
Uzbekistan,UZB,Net official development assistance and official aid received (constant 2023 US$),DT.ODA.ALLD.KD,2021,1113050903.32031
Uzbekistan,UZB,Net official development assistance and official aid received (constant 2023 US$),DT.ODA.ALLD.KD,2022,1664751220.70313
Uzbekistan,UZB,Net official development assistance and official aid received (constant 2023 US$),DT.ODA.ALLD.KD,2023,1200078857.42188
Uzbekistan,UZB,Net official development assistance and official aid received (constant 2023 US$),DT.ODA.ALLD.KD,2024,1200078857.42188
Uzbekistan,UZB,Net official development assistance and official aid received (constant 2023 US$),DT.ODA.ALLD.KD,2025,1200078857.42188
Uzbekistan,UZB,Net official development assistance received (current US$),DT.ODA.ODAT.CD,2006,149610794.067383
Uzbekistan,UZB,Net official development assistance received (current US$),DT.ODA.ODAT.CD,2007,167675765.991211
Uzbekistan,UZB,Net official development assistance received (current US$),DT.ODA.ODAT.CD,2008,179442047.119141
Uzbekistan,UZB,Net official development assistance received (current US$),DT.ODA.ODAT.CD,2009,171206619.262695
Uzbekistan,UZB,Net official development assistance received (current US$),DT.ODA.ODAT.CD,2010,141869995.117188
Uzbekistan,UZB,Net official development assistance received (current US$),DT.ODA.ODAT.CD,2011,143781692.504883
Uzbekistan,UZB,Net official development assistance received (current US$),DT.ODA.ODAT.CD,2012,255909729.003906
Uzbekistan,UZB,Net official development assistance received (current US$),DT.ODA.ODAT.CD,2013,295161834.716797
Uzbekistan,UZB,Net official development assistance received (current US$),DT.ODA.ODAT.CD,2014,324665252.685547
Uzbekistan,UZB,Net official development assistance received (current US$),DT.ODA.ODAT.CD,2015,450995880.126953
Uzbekistan,UZB,Net official development assistance received (current US$),DT.ODA.ODAT.CD,2016,511049285.888672
Uzbekistan,UZB,Net official development assistance received (current US$),DT.ODA.ODAT.CD,2017,639136535.644531
Uzbekistan,UZB,Net official development assistance received (current US$),DT.ODA.ODAT.CD,2018,1058084716.79688
Uzbekistan,UZB,Net official development assistance received (current US$),DT.ODA.ODAT.CD,2019,1154019775.39063
Uzbekistan,UZB,Net official development assistance received (current US$),DT.ODA.ODAT.CD,2020,1463485107.42188
Uzbekistan,UZB,Net official development assistance received (current US$),DT.ODA.ODAT.CD,2021,1163037231.44531
Uzbekistan,UZB,Net official development assistance received (current US$),DT.ODA.ODAT.CD,2022,1584610839.84375
Uzbekistan,UZB,Net official development assistance received (current US$),DT.ODA.ODAT.CD,2023,1200078857.42188
Uzbekistan,UZB,Net official development assistance received (current US$),DT.ODA.ODAT.CD,2024,1200078857.42188
Uzbekistan,UZB,Net official development assistance received (current US$),DT.ODA.ODAT.CD,2025,1200078857.42188
Uzbekistan,UZB,Net ODA received (% of gross capital formation),DT.ODA.ODAT.GI.ZS,2006,2.91543842791665
Uzbekistan,UZB,Net ODA received (% of gross capital formation),DT.ODA.ODAT.GI.ZS,2007,2.66444029598772
Uzbekistan,UZB,Net ODA received (% of gross capital formation),DT.ODA.ODAT.GI.ZS,2008,1.89553583836536
Uzbekistan,UZB,Net ODA received (% of gross capital formation),DT.ODA.ODAT.GI.ZS,2009,1.69693340269963
Uzbekistan,UZB,Net ODA received (% of gross capital formation),DT.ODA.ODAT.GI.ZS,2010,1.04891424948673
Uzbekistan,UZB,Net ODA received (% of gross capital formation),DT.ODA.ODAT.GI.ZS,2011,0.894578796012817
Uzbekistan,UZB,Net ODA received (% of gross capital formation),DT.ODA.ODAT.GI.ZS,2012,1.26040486047866
Uzbekistan,UZB,Net ODA received (% of gross capital formation),DT.ODA.ODAT.GI.ZS,2013,1.46805457207728
Uzbekistan,UZB,Net ODA received (% of gross capital formation),DT.ODA.ODAT.GI.ZS,2014,1.43633682285754
Uzbekistan,UZB,Net ODA received (% of gross capital formation),DT.ODA.ODAT.GI.ZS,2015,1.98615578349743
Uzbekistan,UZB,Net ODA received (% of gross capital formation),DT.ODA.ODAT.GI.ZS,2016,2.30320853671409
Uzbekistan,UZB,Net ODA received (% of gross capital formation),DT.ODA.ODAT.GI.ZS,2017,3.36748852536349
Uzbekistan,UZB,Net ODA received (% of gross capital formation),DT.ODA.ODAT.GI.ZS,2018,5.15154581623799
Uzbekistan,UZB,Net ODA received (% of gross capital formation),DT.ODA.ODAT.GI.ZS,2019,4.37960521297993
Uzbekistan,UZB,Net ODA received (% of gross capital formation),DT.ODA.ODAT.GI.ZS,2020,5.85903669993125
Uzbekistan,UZB,Net ODA received (% of gross capital formation),DT.ODA.ODAT.GI.ZS,2021,3.98957279789834
Uzbekistan,UZB,Net ODA received (% of gross capital formation),DT.ODA.ODAT.GI.ZS,2022,5.04436030407327
Uzbekistan,UZB,Net ODA received (% of gross capital formation),DT.ODA.ODAT.GI.ZS,2023,3.37763712879755
Uzbekistan,UZB,Net ODA received (% of gross capital formation),DT.ODA.ODAT.GI.ZS,2024,3.37763712879755
Uzbekistan,UZB,Net ODA received (% of gross capital formation),DT.ODA.ODAT.GI.ZS,2025,3.37763712879755
Uzbekistan,UZB,Net ODA received (% of GNI),DT.ODA.ODAT.GN.ZS,2006,0.867719729488372
Uzbekistan,UZB,Net ODA received (% of GNI),DT.ODA.ODAT.GN.ZS,2007,0.721422098392653
Uzbekistan,UZB,Net ODA received (% of GNI),DT.ODA.ODAT.GN.ZS,2008,0.573820556154252
Uzbekistan,UZB,Net ODA received (% of GNI),DT.ODA.ODAT.GN.ZS,2009,0.495013913285575
Uzbekistan,UZB,Net ODA received (% of GNI),DT.ODA.ODAT.GN.ZS,2010,0.280262326976624
Uzbekistan,UZB,Net ODA received (% of GNI),DT.ODA.ODAT.GN.ZS,2011,0.234504212489273
Uzbekistan,UZB,Net ODA received (% of GNI),DT.ODA.ODAT.GN.ZS,2012,0.374627708188029
Uzbekistan,UZB,Net ODA received (% of GNI),DT.ODA.ODAT.GN.ZS,2013,0.396711472464982
Uzbekistan,UZB,Net ODA received (% of GNI),DT.ODA.ODAT.GN.ZS,2014,0.396125106128038
Uzbekistan,UZB,Net ODA received (% of GNI),DT.ODA.ODAT.GN.ZS,2015,0.514700853134976
Uzbekistan,UZB,Net ODA received (% of GNI),DT.ODA.ODAT.GN.ZS,2016,0.587473914055036
Uzbekistan,UZB,Net ODA received (% of GNI),DT.ODA.ODAT.GN.ZS,2017,0.901257101079438
Uzbekistan,UZB,Net ODA received (% of GNI),DT.ODA.ODAT.GN.ZS,2018,1.75751502434929
Uzbekistan,UZB,Net ODA received (% of GNI),DT.ODA.ODAT.GN.ZS,2019,1.69634306195154
Uzbekistan,UZB,Net ODA received (% of GNI),DT.ODA.ODAT.GN.ZS,2020,2.1973148388234
Uzbekistan,UZB,Net ODA received (% of GNI),DT.ODA.ODAT.GN.ZS,2021,1.49688009519053
Uzbekistan,UZB,Net ODA received (% of GNI),DT.ODA.ODAT.GN.ZS,2022,1.73923639093832
Uzbekistan,UZB,Net ODA received (% of GNI),DT.ODA.ODAT.GN.ZS,2023,1.157994937943
Uzbekistan,UZB,Net ODA received (% of GNI),DT.ODA.ODAT.GN.ZS,2024,1.157994937943
Uzbekistan,UZB,Net ODA received (% of GNI),DT.ODA.ODAT.GN.ZS,2025,1.157994937943
Uzbekistan,UZB,Net official development assistance received (constant 2023 US$),DT.ODA.ODAT.KD,2006,185862823.486328
Uzbekistan,UZB,Net official development assistance received (constant 2023 US$),DT.ODA.ODAT.KD,2007,176938568.115234
Uzbekistan,UZB,Net official development assistance received (constant 2023 US$),DT.ODA.ODAT.KD,2008,179427536.010742
Uzbekistan,UZB,Net official development assistance received (constant 2023 US$),DT.ODA.ODAT.KD,2009,179745376.586914
Uzbekistan,UZB,Net official development assistance received (constant 2023 US$),DT.ODA.ODAT.KD,2010,150199356.079102
Uzbekistan,UZB,Net official development assistance received (constant 2023 US$),DT.ODA.ODAT.KD,2011,148376861.572266
Uzbekistan,UZB,Net official development assistance received (constant 2023 US$),DT.ODA.ODAT.KD,2012,274867370.605469
Uzbekistan,UZB,Net official development assistance received (constant 2023 US$),DT.ODA.ODAT.KD,2013,302476287.841797
Uzbekistan,UZB,Net official development assistance received (constant 2023 US$),DT.ODA.ODAT.KD,2014,331734313.964844
Uzbekistan,UZB,Net official development assistance received (constant 2023 US$),DT.ODA.ODAT.KD,2015,486958404.541016
Uzbekistan,UZB,Net official development assistance received (constant 2023 US$),DT.ODA.ODAT.KD,2016,532570068.359375
Uzbekistan,UZB,Net official development assistance received (constant 2023 US$),DT.ODA.ODAT.KD,2017,645872802.734375
Uzbekistan,UZB,Net official development assistance received (constant 2023 US$),DT.ODA.ODAT.KD,2018,1102805175.78125
Uzbekistan,UZB,Net official development assistance received (constant 2023 US$),DT.ODA.ODAT.KD,2019,1158464599.60938
Uzbekistan,UZB,Net official development assistance received (constant 2023 US$),DT.ODA.ODAT.KD,2020,1489983276.36719
Uzbekistan,UZB,Net official development assistance received (constant 2023 US$),DT.ODA.ODAT.KD,2021,1113050903.32031
Uzbekistan,UZB,Net official development assistance received (constant 2023 US$),DT.ODA.ODAT.KD,2022,1664751220.70313
Uzbekistan,UZB,Net official development assistance received (constant 2023 US$),DT.ODA.ODAT.KD,2023,1200078857.42188
Uzbekistan,UZB,Net official development assistance received (constant 2023 US$),DT.ODA.ODAT.KD,2024,1200078857.42188
Uzbekistan,UZB,Net official development assistance received (constant 2023 US$),DT.ODA.ODAT.KD,2025,1200078857.42188
